wgEncodeAwgTfbsHaibGm12878Zbtb33Pcr1xUniPk,"[1.6654809, 1.5610389, 1.6704078, 1.6149579, 1.5319923, 1.7844042, 1.6796806, 1.5081928, 1.7683687, 1.5305083, 0.82113367, 1.2679139, 1.4486077, 1.6913075, 1.8002799, 1.1427608]"
wgEncodeAwgTfbsHaibGm12878Zeb1sc25388V0416102UniPk,"[1.7555393, 1.6331428, 1.3314056, 1.7062804, 1.5619696, 1.4885852, 1.5521923, 1.3094002, 1.4973884, 1.3627059, 1.5291204, 1.5258276, 0.74588513, 0.83493555, 1.5328896, 1.613544]"
wgEncodeAwgTfbsHaibGm12891Pax5c20V0416101UniPk,"[1.5759829, 1.397969, 1.2024225, 1.1920105, 1.4412642, 1.1314546, 1.555896, 1.5271285, 1.6442614, 1.646656, 1.6172571, 1.5118634, 1.3799729, 1.3820336, 1.516145, 1.5241083]"
wgEncodeAwgTfbsHaibGm12891Pou2f2Pcr1xUniPk,"[1.5653409, 1.3876017, 1.363552, 1.6520491, 0.63772511, 1.4447986, 1.4893841, 1.4304707, 1.6877196, 1.5123355, 1.6713219, 1.4751626, 1.6257224, 0.7562741, 1.2711785, 1.2631917]"
wgEncodeAwgTfbsHaibGm12891Pu1Pcr1xUniPk,"[1.2797061, 1.6512219, 0.87399971, 1.4228659, 1.4505838, 1.4449025, 1.6820813, 1.1895499, 0.90452558, 1.4901007, 1.7206372, 1.385115, 1.1651483, 1.3933886, 1.1246604, 1.7190956]"
wgEncodeAwgTfbsHaibGm12891Yy1sc281V0416101UniPk,"[0.99689513, 1.4494776, 1.3646214, 1.8113235, 1.2957758, 1.5002182, 1.568145, 0.82447171, 1.5482876, 0.61581576, 1.080497, 1.0563525, 1.7270446, 1.6118195, 1.7037069, 1.5552773]"
wgEncodeAwgTfbsHaibGm12892Pax5c20V0416101UniPk,"[1.7245368, 1.5847424, 1.3824664, 1.5735888, 1.4710562, 1.5111682, 1.3185772, 1.3129535, 0.90647817, 1.6510141, 1.5734172, 1.3136911, 0.89244044, 1.6719842, 1.6078869, 1.1874893]"
wgEncodeAwgTfbsHaibGm12892Yy1V0416101UniPk,"[1.4006058, 1.637376, 1.4866678, 1.5065421, 1.4214776, 1.5776852, 1.4871689, 0.67823076, 1.6201571, 1.4049374, 0.56978106, 1.5134857, 1.5380017, 1.4403256, 0.61943781, 1.4348444]"
wgEncodeAwgTfbsHaibH1hescAtf3V0416102UniPk,"[1.2550827, 1.2923028, 1.6299493, 1.4716346, 1.8162838, 1.1043471, 1.6835754, 0.83356023, 0.72738695, 1.7588434, 1.7518265, 1.5834295, 1.393468, 1.6284013, 1.0881755, 1.3875341]"
wgEncodeAwgTfbsHaibH1hescCtcfsc5916V0416102UniPk,"[0.52456087, 1.5157127, 1.4563218, 1.2631265, 1.2839268, 1.342793, 1.3316661, 1.6126155, 0.53062767, 0.90491432, 1.357529, 1.2610681, 1.169868, 1.3413051, 1.4959016, 1.3635372]"
wgEncodeAwgTfbsHaibH1hescEgr1V0416102UniPk,"[0.83126938, 1.1563262, 1.2951181, 1.3629906, 1.3602014, 1.5245292, 1.1541989, 1.1660221, 1.3895804, 1.0506365, 1.6633221, 1.1748664, 1.2979413, 1.3399566, 1.5422968, 1.0818528]"
wgEncodeAwgTfbsHaibH1hescFosl1sc183V0416102UniPk,"[1.5535321, 1.5861025, 1.5966592, 1.3918234, 1.3107896, 1.2335107, 1.6730255, 1.7379383, 1.5863543, 1.4134117, 1.5249338, 1.6777142, 1.3121907, 1.7271774, 1.7202662, 1.6402086]"
wgEncodeAwgTfbsHaibH1hescJundV0416102UniPk,"[1.5442243, 1.6658531, 0.77097517, 0.72785765, 1.4816039, 1.5832529, 1.5636777, 1.577471, 0.85870588, 1.5746796, 1.7369456, 1.2968318, 1.5603546, 1.374411, 1.7110993, 1.5742612]"
wgEncodeAwgTfbsHaibH1hescNrsfV0416102UniPk,"[1.5645169, 1.3467125, 1.4872382, 1.5016648, 1.2931169, 1.3108423, 1.4445174, 1.4186826, 1.4927658, 1.5630927, 1.257884, 1.5087873, 1.1139311, 1.6295491, 1.2113991, 1.443887]"
wgEncodeAwgTfbsHaibH1hescPou5f1sc9081V0416102UniPk,"[1.2584438, 1.246693, 1.7561601, 1.3203453, 1.324641, 1.2506707, 1.1564981, 1.5325886, 1.3101517, 1.7050191, 1.1084102, 1.2470217, 1.7575574, 1.5990834, 1.4046592, 1.6804317]"
wgEncodeAwgTfbsHaibH1hescRxraV0416102UniPk,"[1.5099353, 1.2388445, 1.6480234, 1.4793628, 1.4032605, 1.5468411, 1.5742035, 1.6646211, 1.6524273, 1.5740135, 1.2026941, 1.4457725, 1.7578633, 1.589003, 1.1280704, 1.4304942]"
wgEncodeAwgTfbsHaibH1hescSp1Pcr1xUniPk,"[1.46358, 1.5147538, 1.4374298, 1.3952144, 1.2161028, 1.3630201, 1.3413587, 1.6390647, 1.3806382, 0.37221703, 0.51359868, 1.2846414, 1.5503486, 1.1585101, 1.1555321, 1.1572876]"
wgEncodeAwgTfbsHaibH1hescSp2V0422111UniPk,"[1.4765103, 1.6223432, 1.419331, 1.1303356, 1.4462914, 0.99313116, 1.6330844, 1.4619629, 1.4377387, 1.3354633, 1.6810896, 1.5283226, 1.403942, 1.685729, 1.1611202, 1.4530814]"
wgEncodeAwgTfbsHaibH1hescSp4v20V0422111UniPk,"[1.4699264, 1.4598441, 1.4457202, 1.4376998, 1.2218463, 0.81330979, 1.4556428, 1.660298, 1.4094167, 1.5819745, 1.1183503, 1.5077107, 0.77589053, 1.4161606, 1.4299721, 0.81376737]"
wgEncodeAwgTfbsHaibH1hescSrfPcr1xUniPk,"[1.5055299, 1.1153357, 1.04, 1.2720817, 0.86740404, 1.6755558, 1.1439232, 1.203032, 1.3665783, 0.97535652, 1.2649113, 1.2727016, 1.5315523, 1.4108564, 1.7668605, 1.6658818]"
wgEncodeAwgTfbsHaibH1hescTcf12Pcr1xUniPk,"[1.5239322, 1.6253345, 1.5398245, 1.3413453, 1.5337619, 1.5525378, 1.3966386, 1.4469479, 1.6438043, 0.81776375, 1.5214731, 1.3393795, 0.63410413, 1.6403825, 1.5191418, 1.501232]"
wgEncodeAwgTfbsHaibH1hescTead4sc101184V0422111UniPk,"[0.73962408, 1.5535791, 1.696999, 1.6793295, 1.4812812, 0.63261521, 0.52566791, 1.4799666, 1.450143, 1.2712865, 1.1746713, 1.4013884, 1.4147393, 1.3706378, 1.6260879, 1.6110148]"
wgEncodeAwgTfbsHaibH1hescUsf1Pcr1xUniPk,"[1.4376713, 1.4746025, 0.51696223, 1.3839896, 1.2369776, 1.2890193, 0.61760557, 1.5383283, 1.5149601, 1.328054, 1.4666711, 1.4738991, 1.6224616, 1.3938991, 1.5772681, 1.6704451]"
wgEncodeAwgTfbsHaibH1hescYy1sc281V0416102UniPk,"[1.6696866, 1.1749519, 1.4077041, 0.88172472, 1.4489688, 1.2816558, 0.61219752, 1.5214516, 0.85545397, 1.4808983, 1.2793376, 1.234179, 1.655377, 1.4446838, 1.0954049, 0.59298575]"
wgEncodeAwgTfbsHaibHct116Yy1sc281V0416101UniPk,"[1.5004283, 1.752166, 1.4791478, 1.5477911, 1.6676514, 1.6560396, 1.4186773, 1.0300075, 0.72682261, 1.4753058, 1.7470752, 0.75818038, 1.3662411, 1.4842255, 1.5407857, 1.7172476]"
wgEncodeAwgTfbsHaibHct116Zbtb33V0416101UniPk,"[1.6935425, 1.7152541, 1.5847234, 1.2133968, 0.73636353, 1.4191455, 1.703967, 1.6796455, 1.4278051, 1.8539307, 1.4741322, 1.1599395, 1.569149, 1.6742532, 1.6558703, 1.4958212]"
wgEncodeAwgTfbsHaibHelas3NrsfPcr1xUniPk,"[1.5351471, 1.5800339, 1.5838265, 1.6087527, 1.670943, 1.6971695, 1.5273352, 1.6240628, 1.3948274, 1.6308893, 1.6056296, 1.513599, 1.6011566, 1.2297485, 1.4082211, 1.2834144]"
wgEncodeAwgTfbsHaibHepg2Atf3V0416101UniPk,"[1.0814455, 1.2210139, 1.7840049, 1.1930448, 1.7210385, 1.1789219, 1.1962352, 1.0424645, 1.1565236, 1.0100881, 1.7156525, 1.0468043, 1.0923694, 1.472883, 1.7476116, 1.7525535]"
wgEncodeAwgTfbsHaibHepg2Bhlhe40V0416101UniPk,"[0.99991477, 1.2483511, 1.5138562, 0.7596736, 1.2774431, 1.4172244, 1.6597153, 1.1622689, 1.2155602, 1.5199857, 1.6038165, 1.5231652, 1.0260029, 1.3164449, 1.7560852, 0.76971781]"
